Geneid,Tissue_1,Tissue_2,Tissue_3,Tissue_4,Tissue_5
ID-2280,3720.961288,37025.18355,34489.86195,17108.6292,21070.08726
ID-2281,604.5692709,13.93641982,5.989868975,17.60057983,39.74258884
ID-2282,17.43530702,0,9.846359959,0,0
ID-2283,86.6583272,376.3773414,87.12077557,217.0391906,346.625075
ID-2284,554.8004106,450.2535635,230.379576,264.0086975,122.2848887
ID-2285,716.2816607,890.4829289,1110.848428,1254.898484,668.9142226
ID-2286,424.2591375,532.6809355,702.8112931,528.017395,492.8081016
ID-2287,5462.046601,4928.770989,1217.61271,4221.253819,1482.854626
ID-2288,19.8483807,176.0389872,121.8990879,37.05385228,220.3273346
ID-2289,0,0,0,0,0
ID-2290,1063.058407,871.0262389,449.2401731,2964.097649,325.166636
ID-2291,898.1656208,510.0136616,734.0775595,404.4388557,710.2930772
ID-2292,104.7334272,916.6548938,1440.57602,1385.217183,1644.245684
ID-2293,14.68390083,24.66066962,15.32488315,17.10960846,19.33937755
ID-2294,488.540825,1376.749352,718.784277,928.030573,1134.470263
ID-2295,1052.258539,1744.808267,1933.001785,551.882588,1282.540494
ID-2296,18.44604946,9.694900746,0,4.591455609,24.88231649
ID-2297,11.06762967,48.47450373,12.50059612,36.73164487,8.294105497
ID-2298,207.6161737,557.4567929,237.0458786,314.5635545,238.4555331
ID-2299,170.8999547,18.52575445,25.33479325,55.83265506,31.69801648
ID-2300,226.27154,163.5206593,172.5082265,218.2471899,146.2527269
ID-2301,0,0,0,0,0
ID-2302,0,0,5.940365926,4.363780124,0
ID-2303,0,0,0,0,0
ID-2304,0,0,0,0,0
ID-2305,0,0,0,0,0
ID-2306,19.53824975,80.68453582,107.4123121,127.5380362,205.735131
ID-2307,3447.105492,848.8546619,514.5841983,1266.041708,661.1721598
ID-2308,231.7298447,126.4872723,73.13945275,86.45898866,40.16093188
ID-2309,70.70985625,78.61570157,36.86073216,20.30836135,6.114244437
ID-2310,30.30422411,11.37666924,14.66906688,26.93966301,43.79795505
ID-2311,561.9572786,220.048734,201.7640076,176.0057983,146.4200642
ID-2312,7.012547727,55.2849712,17.82109778,30.54646087,27.58989639
ID-2313,3.259081145,4.763369643,4.97783652,8.106640523,3.236723019
ID-2314,985.3760612,836.1851894,915.8702885,868.6737789,615.3691176
ID-2315,1067.879534,449.7662761,310.3841196,495.0163078,303.4888602
ID-2316,101.822193,497.994735,1015.881778,556.1783227,534.140394
ID-2317,1717.901753,584.8727008,695.2175794,943.5064927,320.5467821
ID-2318,291.8075043,755.9657972,771.3782485,764.9812991,1044.551555
ID-2319,132.2366143,854.2844359,1008.16496,1913.205886,2774.755294
ID-2320,669.0240245,2451.380512,1280.910442,2034.220862,2919.551719
ID-2321,11.61136405,10.39452761,7.45416887,3.735159623,15.45977289
ID-2322,62.17590808,240.2831004,105.3390751,236.6974529,90.44865047
ID-2323,933.3701025,585.3296326,718.784277,800.8263824,238.4555331
ID-2324,676.8239613,1111.644045,1224.673504,1342.49584,984.5905881
ID-2325,307.3373279,860.327019,515.0344032,1421.905111,1404.446762
ID-2326,2294.142003,3888.433185,3292.209466,3526.6347,3579.776891
ID-2327,2.701239458,5.242879246,12.15745359,4.926182779,4.238729943
ID-2328,238.34783,450.9762819,250.3630628,385.6306817,321.5130783
ID-2329,214.3625116,457.7013668,196.7199074,216.7650358,165.663844
ID-2330,15099.45225,11807.11765,17804.64004,11867.40735,23970.64473
ID-2331,411.9617712,2060.166409,937.5447092,1660.576445,449.2640478
ID-2332,4949.689937,15753.31604,15799.94327,4957.496653,22352.9983
ID-2333,906.4492415,4137.269692,10449.79551,2406.826278,6004.4827
ID-2334,1187.068496,3823.365277,2860.616214,3834.793,2880.735531
ID-2335,4.909080036,4.936611658,4.354663433,4.495788537,3.650676219
ID-2336,415.1024654,433.1318967,393.0043529,444.4462965,717.0821066
ID-2337,0,0,0,0,0
ID-2338,11.7966791,49.82235488,46.39620457,36.70428764,24.15339064
ID-2339,0,0,0,0,0
ID-2340,68.2336356,165.5740669,100.6857353,157.5149168,169.4859042
ID-2341,162.8469417,1210.63849,5314.647382,1674.721839,1633.059105
ID-2342,383.2018016,316.4915986,1010.935306,306.5907455,289.2234852
ID-2343,2.510409098,62.67265719,76.55690525,249.9490627,14.10979486
ID-2344,63.97558422,137.1520681,62.75100831,54.4779852,64.34514384
ID-2345,368.5483417,382.8996153,101.6462614,234.6743978,240.8641748
ID-2346,136.9538268,129.0952573,411.0941655,179.7111836,174.0307048
ID-2347,998.5611407,3371.933772,3488.733442,1860.939356,1657.556754
ID-2348,210.2849638,315.0842743,725.0345751,284.6702477,335.9112726
ID-2349,460.8332011,1153.358882,421.3563003,2412.49327,624.9179487
ID-2350,546.8228883,9458.183587,8769.16818,13740.18599,7625.278046
ID-2351,72.73013785,164.5824817,280.6681463,377.1552821,240.7265381
ID-2352,0,0,0,0,0
ID-2353,0,0,0,0,0
ID-2354,219.1670426,760.8888927,698.3449137,407.8996938,829.5088211
ID-2355,458.1998685,1107.480829,977.5466168,760.3450488,1119.151302
ID-2356,29.86074766,40.01257817,30.05369799,20.97351325,14.62305708
ID-2357,0,0,0,0,0
ID-2358,793.7751604,1546.493038,370.9854333,689.8291773,538.4479779
ID-2359,0,0,0,0,0
ID-2360,0,0,0,0,0
ID-2361,1169.069623,300.4072717,367.3786305,287.4761373,415.9724299
ID-2362,279.472289,331.8195196,496.3034294,561.542309,121.1202708
ID-2363,104.0119176,190.6142582,115.9329479,136.2625535,70.76744852
ID-2364,276.105153,20.64654789,22.81854848,33.52491397,19.3455988
ID-2365,137.4360586,94.21804951,80.98977769,107.8345384,73.88762996
ID-2366,4325.285952,12703.40098,19675.19674,12811.13391,7307.247521
ID-2367,0,0,0,0,0
ID-2368,0,0,0,0,0
ID-2369,22.32942829,29.33983121,37.83075142,66.69693411,65.26151431
ID-2370,3818.332237,11698.39476,4428.979589,9271.364259,4909.378622
ID-2371,19226.55384,32641.23929,25312.26477,29271.11815,23512.93841
ID-2372,12318.8036,18084.7019,10470.93852,20045.63336,15235.37514
ID-2373,22113.63816,2218.403877,1740.989786,3120.496244,3002.194252
ID-2374,0,0,0,0,0
ID-2375,74.43695335,6.621610012,3.379584574,7.186576769,7.435139115
ID-2376,17282.46418,1070.06074,313.9517532,1189.55643,1079.902069
ID-2377,630.6554746,838.696256,356.1543715,508.9897411,356.6091756
ID-2378,28.3856833,40.90690135,22.2357726,28.74339297,25.84697864
ID-2379,29.00917179,19.05835189,43.00418751,13.53890756,12.22848887
ID-2380,11.17245515,18.51601624,11.84793748,14.50578262,11.18018642
ID-2381,124.7820993,327.9157605,174.4108907,132.0043488,210.4019409
ID-2382,3699.934338,2754.873686,1838.750476,1258.646116,2295.82769
ID-2383,0.937902571,1.366104937,1.662911545,1.628761694,0.768249108
ID-2384,1190.601093,2119.34024,2386.234289,2785.172836,2150.396294
ID-2385,372.9750659,1617.237289,671.3919071,1682.692797,1063.878532
ID-2386,4188.767454,8890.187809,14423.9621,13964.87797,14471.04772
ID-2387,4.200435109,7.185907992,8.068709009,10.15290811,4.380187573
ID-2388,448.6418465,659.9775824,528.7608475,248.8357839,537.2101664
ID-2389,199.1948389,169.9563393,135.8677597,151.3220583,107.5957893
ID-2390,183.3305213,467.0085053,165.4155869,248.2730798,294.516271
ID-2391,393.9549134,522.6157434,218.2023698,447.8718975,289.5531473
ID-2392,3022.846355,877.9944488,1203.963664,968.0318908,1112.792488
ID-2393,746.696082,2304.154744,507.9408891,422.413916,1144.586559
ID-2394,4.419366015,5.806841593,0,22.00072479,9.93564721
ID-2395,151.8401124,11.73593248,0,11.11615568,5.020116485
ID-2396,89.0420412,20.64654789,0,0,0
ID-2397,9977.576657,964.072336,507.3771367,534.2293644,959.4328506
ID-2398,104.9243028,2727.342374,757.428593,545.0502142,1799.954669
ID-2399,14.65152825,35.33137673,34.02967782,24.61165021,16.78716798
ID-2400,17.43530702,30.54557769,19.69271992,7.233115,45.73119812
ID-2401,2889.676125,1375.060089,918.4465762,662.9551737,789.552765
ID-2402,4047.661501,1936.032375,1641.547876,1020.357939,1256.725107
ID-2403,23.53259875,32.33426089,25.74409613,36.98632149,18.69350296
ID-2404,39.93027176,59.0248369,101.4754273,105.603479,67.3286211
ID-2405,22.93292635,175.7746644,110.0840785,185.5196253,38.66846482
ID-2406,400.9054235,808.0566356,415.4441234,280.9633845,371.9031249
ID-2407,1384.91058,2910.007662,6452.072298,6009.153189,3569.121747
ID-2408,13036.32622,3142.029196,1293.811699,1747.257562,2948.1775
ID-2409,320.5513483,377.8318263,103.8243956,123.2040588,158.9703554
ID-2410,265.5343047,350.0180064,477.9879395,568.2674672,502.2634096
ID-2411,3604.059946,8508.254688,4370.78924,7365.575985,6903.16725
ID-2412,2068.952028,5867.775723,3920.641511,5365.89106,5345.12013
ID-2413,0,0,0,0,0
ID-2414,98.56525416,737.6448472,871.2536691,794.692847,563.622169
ID-2415,3295.823615,1490.463425,1989.897525,4057.396825,2444.796728
ID-2416,144.2051317,143.9913719,541.6162898,175.609612,243.420561
ID-2417,0,570.2718916,173.4996531,18.20749638,49.33562753
ID-2418,1165.596157,1279.216641,597.7258725,772.5728201,667.6754925
ID-2419,76.14907596,250.1408686,156.6581117,345.2421429,739.8235769
ID-2420,59.94966073,30.29656483,140.6317064,91.82911217,82.94105497
ID-2421,0.819580311,1.635577971,1.440742363,1.012350339,0.824314677
ID-2422,0,0,0,0,0
ID-2423,584.3961649,1150.437793,937.238322,892.9705945,638.2192208
ID-2424,1804.595204,840.1109414,2743.528719,609.8229069,886.6515595
ID-2425,0,0,0,0,0
ID-2426,58.01403188,72.91349253,127.347036,118.6626488,111.146931
ID-2427,49.64734588,88.95587121,152.9328249,275.2431102,101.4704396
ID-2428,430.1516255,236.1448914,209.6454141,110.003624,62.92576567
ID-2429,303.7131833,220.1028666,222.7966025,175.3563304,93.2704299
ID-2430,604.4754083,300.9280033,152.6621473,345.7813029,194.140788
ID-2431,117.3482721,355.8234848,191.1660311,101.1097139,147.1321374
ID-2432,115.9058468,298.8428168,170.4333853,212.2956537,366.2873652
ID-2433,727.0168318,1039.015713,705.2859807,711.4600581,917.9978268
ID-2434,601.7553072,1678.058713,1312.881486,1524.784926,1231.209181
ID-2435,410.7905934,566.3053134,524.826615,662.1170509,499.6211169
ID-2436,88.2459006,138.2492846,132.256307,177.4138447,83.93634763
ID-2437,67.40293037,83.58017941,55.36715201,45.39351745,49.85590237
ID-2438,228.4472279,557.4567929,138.2277456,385.8588656,158.9703554
ID-2439,2342.549109,1306.726676,1035.667668,3000.614981,807.6719668
ID-2440,3559.062764,1285.247606,1031.588546,3256.107269,989.1488778
ID-2441,0,0,0,0,0
ID-2442,50.9110965,27.87283965,14.37568554,10.5603479,19.07644264
ID-2443,91.0985878,246.2385834,152.1353224,89.08268934,125.8108947
ID-2444,39.70536122,78.73956434,102.7724486,26.99569004,63.64324452
ID-2445,43.04078206,105.0280914,93.75447092,122.4388162,48.38228207
ID-2446,760.3059791,513.3017994,249.0836604,334.58528,99.15972662
ID-2447,461.1512364,1854.149768,1072.967834,2157.984136,2740.510691
ID-2448,663.8407681,124.607989,236.7759971,43.48378547,162.7108343
ID-2449,515.9908429,1185.223452,1638.310109,2311.859946,2010.760171
ID-2450,2167.410811,3847.663734,16532.03837,7352.068293,5888.814903
ID-2451,0,0,0,0,0
ID-2452,0,0,0,0,0
ID-2453,3980.964907,4753.867651,5566.584901,7192.770292,5532.168367
ID-2454,2049.791338,4259.22044,5257.624318,6158.225348,3402.680078
ID-2455,195.2206901,224.1945798,399.3245983,322.6772969,264.3746127
ID-2456,113.9214351,376.7994989,425.9462382,298.2320472,295.8614947
ID-2457,1099.931097,3028.160357,2023.244632,1903.470115,2260.911721
ID-2458,1363.690085,2142.226818,1642.93549,3409.483751,919.7570561
ID-2459,1022.573306,1715.251671,1326.986358,1543.435462,2788.095463
ID-2460,428.6785035,3664.117045,3803.566799,3630.119591,561.3640674
ID-2461,19.28450625,202.7115611,287.5137108,273.6090138,47.69110661
ID-2462,77.72686488,510.6474439,1772.26963,830.3174303,134.7000721
ID-2463,7.059486752,23.77236904,19.90245116,13.33230122,17.82392096
ID-2464,865.6254982,948.5756718,562.2747974,813.3171165,311.5306158
ID-2465,351.1110103,1063.653191,1040.997918,1232.040588,761.9613585
ID-2466,841.7301288,2341.31853,1822.836927,2889.311185,1369.688582
ID-2467,20.20281607,106.1822463,85.56955679,37.71552821,51.09761423
ID-2468,695.5067828,721.95224,424.2005569,562.6414865,125.0914272
ID-2469,0,0,0,0,0
ID-2470,206.8142493,417.7751364,189.9293306,375.2652101,294.4029588
ID-2471,472.7458961,860.0761948,636.6375025,686.4226135,565.4802641
ID-2472,1427.053462,337.8526018,206.9227464,376.0123874,249.2944209
ID-2473,75.42384666,1982.068597,630.9328654,334.4110168,937.9250967
ID-2474,728.7274597,3062.733203,1251.530271,2037.525948,1492.451101
ID-2475,66.40577804,150.2709616,56.25268255,202.0240468,70.49989673
ID-2476,45.30922827,37.88541311,20.93546438,174.2970042,0
ID-2477,37.5925818,218.7488681,63.68974607,274.0343442,78.47903619
ID-2478,2255.071091,2747.106898,1767.820789,2359.42908,253.4932694
ID-2479,32483.93757,2145.872835,844.3550242,394.4226324,1605.98365
ID-2480,25.8694596,20.39476072,35.06264766,57.95312872,145.3997153
ID-2481,19.0678264,12.52711894,0,17.79833916,32.15130783
ID-2482,255.957992,322.4956653,225.7339052,336.0110695,232.5434124
ID-2483,285.2776959,192.2264803,99.1426589,54.62248914,32.89041835
ID-2484,204.4622349,235.0721416,69.28041224,95.42483042,114.9183292
ID-2485,0,0,0,54.15563026,0
ID-2486,330.3964964,281.1950194,165.3839929,294.3813795,147.7158169
ID-2487,57.85351875,59.12420531,32.67201259,88.00289917,36.12962622
ID-2488,9.427980833,12.38792873,0,17.60057983,21.19604738
ID-2489,228.9652488,256.6070952,159.7298393,318.4866827,143.8303215
ID-2490,54.74311451,422.588214,823.1239301,655.763539,384.6056985
ID-2491,2158.730317,4640.008012,3699.624955,8950.412509,4497.925937
ID-2492,18.05358032,11.86078283,15.29328249,5.61720633,0
ID-2493,1323.377126,1974.113046,2433.31558,997.9044346,4252.821617
ID-2494,22.59368188,16.49280452,12.75948421,0,2.821958971
ID-2495,0,0,0,0,0
ID-2496,0,0,0,0,0
ID-2497,0,0,0,0,0
ID-2498,6570.283399,7442.801505,4196.14605,5886.680417,3866.846482
ID-2499,4431.150991,5202.930067,3374.292856,5852.192795,3099.92193
ID-2500,358.9885009,257.2877506,248.809942,375.7046849,137.5704998
ID-2501,4767.864593,28105.11331,67681.24094,42065.3858,31226.3198
ID-2502,3770.528391,4192.703203,6894.254826,15424.05743,4587.750115
ID-2503,783.4478551,277.0184063,220.4859745,605.7622875,222.3634419
ID-2504,2035.854611,572.9417038,748.7336219,2038.733831,692.1834223
ID-2505,167.3134627,522.1250244,1624.857415,397.8722624,473.5525375
ID-2506,73552.80841,7509.270916,3202.818176,2453.727894,10260.60132
ID-2507,47430.79187,4690.794965,1642.100665,1210.576467,5311.936265
ID-2508,1454.221572,3057.247317,2585.815135,3463.661277,2297.571551
ID-2509,87.77775258,192.2264803,285.0351443,300.4236903,115.1164642
ID-2510,0,0,0,0,0
ID-2511,3701.155904,323.8558511,294.3592754,291.6667515,386.070863
ID-2512,445.2620651,292.5268319,1031.918021,4527.35707,127.4910771
ID-2513,4470.687685,1258.773403,1043.396531,7040.231933,994.84674
ID-2514,1525.527537,4145.343598,3326.288942,3224.276433,4586.46387
ID-2515,0,0,0,0,0
ID-2516,0,0,0,0,0
ID-2517,5011.914611,3300.144214,4006.024371,5090.087688,4909.004574
ID-2518,26767.40216,7422.977295,1314.618612,1174.143944,4524.379982
ID-2519,2430.651308,696.8209911,172.208733,126.5041676,531.5571258
ID-2520,0,0,0,0,0
ID-2521,353.5492812,5946.205791,11907.85952,5728.988736,6525.733088
ID-2522,54.52195149,68.63646546,22.40151075,35.5533067,35.59859439
ID-2523,1016.126823,178.9367483,221.8469991,58.66859945,117.7558188
ID-2524,186.0785691,88.01949362,277.4255104,287.1673552,50.20116485
ID-2525,18220.29819,11899.55846,7198.90099,47582.49063,7685.605258
ID-2526,179.7208846,468.4185552,274.5356614,256.6751226,278.1981219
ID-2527,76.39915503,239.2151755,176.2536158,84.96831644,162.6248463
ID-2528,171.9220034,9582.427225,8047.565141,2284.624284,1652.04487
ID-2529,210.6251037,19.76797138,30.58656498,26.21362954,47.35287181
ID-2530,409.2144872,340.0091077,270.181324,337.0323798,199.5585312
ID-2531,299.4770382,881.2736065,909.0507033,1191.92162,757.4469873
ID-2532,19.13950996,171.8475828,405.3294795,95.28133444,147.0176971
ID-2533,33.31522073,74.03723031,138.0837583,156.1205279,90.949386
ID-2534,24.74844969,27.87283965,59.89868975,79616.22288,39.74258884
ID-2535,2525.108601,8328.270159,5542.432979,6291.677153,12773.17229
ID-2536,187.1731489,1844.526153,1004.183916,108.7094637,1641.135139
ID-2537,151.1059942,813.2760061,438.1630182,39.7821325,823.1615661
ID-2538,243.5561715,144.5258352,79.86491967,224.8962979,105.9802369
ID-2539,215.6848129,264.7141195,586.2709746,525.0675772,309.0596853
ID-2540,502.9876372,942.5042684,452.0189783,348.3826111,560.4934179
ID-2541,169.5862942,125.6783641,304.2157521,91.28931449,226.9120425
ID-2542,87.02751538,250.1408686,221.1643929,135.3890756,122.2848887
ID-2543,1816.126834,2044.008241,504.410019,1500.681017,928.7215498
ID-2544,4218.347996,2941.248222,1684.008878,2303.16159,3202.117158
ID-2545,6199.657719,13295.0448,15063.55436,13751.1627,17117.51762
ID-2546,24.38270905,41.49150805,35.21460562,52.33411528,14.82764762
ID-2547,21.06251037,47.44313131,35.68432581,41.19284642,23.67643591
ID-2548,1028.507,67.57052035,108.9067086,96.00316273,4.817283496
ID-2549,585.7028801,133.1976408,76.33107367,126.1634484,92.84994207
ID-2550,66497.5691,3603.559983,1899.644161,2684.088425,5325.506905
ID-2551,39330.51908,2024.683072,902.7930519,1774.138447,2972.109764
ID-2552,321.8517595,411.3646679,148.7139884,218.4899566,263.1233468
ID-2553,43.88887629,1255.879671,710.5223888,1122.79561,3848.178947
ID-2554,8816.453583,2293.972885,2357.218574,2002.126232,5291.752925
ID-2555,1.57613543,36.79757831,55.24600865,12.15235414,14.45479684
ID-2556,815.1495788,1296.55681,952.9948841,1210.287063,841.2925548
ID-2557,121.2168964,358.3650812,476.7446735,431.0346082,287.1199276
ID-2558,2545.554825,3563.351265,1261.395937,1263.100435,1837.510284
ID-2559,5865.196497,9701.704186,5107.151442,6382.526055,4718.909496
ID-2560,754.6556339,1240.711358,1488.455936,2025.624254,1236.59241
ID-2561,788.4148972,1416.869349,1509.446982,1733.657114,957.7963911
ID-2562,2475.942461,2260.728324,4333.424499,2965.561112,4719.410395
ID-2563,8145.77544,8377.779231,18038.06257,11505.75047,17000.744
ID-2564,83.01553907,347.8449961,150.367856,269.9602011,200.8272929
ID-2565,13.46854405,53.09112314,57.04637119,25.14368548,45.42010153
ID-2566,1433.838752,1083.943764,785.3383767,738.246543,1324.752961
ID-2567,1317.436269,762.8356114,559.0544377,521.841753,951.0331786
ID-2568,998.8886022,571.5696231,618.7003904,340.8719892,887.4167939
ID-2569,306.9108654,409.1970076,168.2261074,269.6259038,111.6174836
ID-2570,216.9506953,367.4147044,424.7361637,696.0229298,281.8110845
ID-2571,1012.267416,889.9748799,479.189518,1760.057983,845.0529417
ID-2572,345.6926305,578.1033408,545.7436177,1065.81289,300.2773379
ID-2573,951.7164435,2403.090769,2107.786326,2975.449375,2010.760171
ID-2574,555.9257664,160.1887336,231.3328708,200.2824602,131.5616734
ID-2575,5346.752976,9119.421382,7685.462654,9490.774203,9000.167812
ID-2576,152.8861757,527.3239933,654.0289368,784.8907223,352.3126795
ID-2577,0,0,0,0,0
ID-2578,888.4058862,3025.513363,1990.479536,4467.839496,1875.034961
ID-2579,84.8518275,77.18632517,143.7568554,105.603479,110.0563999
ID-2580,242.4337928,351.7286908,316.6073601,276.5805402,545.0412184
ID-2581,188.5596167,2205.051314,5702.355264,1067.76851,3068.127859
ID-2582,277.4690562,501.0054721,136.4780273,652.7809989,219.3388447
ID-2583,355.9875521,730.4606252,437.8800768,649.4007042,323.4224471
ID-2584,159.0971766,836.1851894,1355.888523,1956.064441,1024.274903
ID-2585,3376.395636,2322.736637,1677.163313,3454.113792,1788.416498
ID-2586,610.6760312,1250.054627,2385.056919,1304.04296,1120.018413
ID-2587,169.703655,94.7676548,43.12705662,73.9224353,95.38221322
ID-2588,79.86054353,104.9330434,473.5519943,217.4189274,50.49646582
ID-2589,257.6981428,243.6292651,170.3784953,477.1712755,286.1466397
ID-2590,77.138025,314.2029196,431.2705662,643.2211903,294.81775
ID-2591,42.90552231,68.1279307,40.62789222,46.13900855,33.65916782
ID-2592,429.4330294,108.7720572,113.9536049,289.7656436,87.23982916
ID-2593,439.9724389,4975.81804,2480.24945,4973.793486,6485.40172
ID-2594,1475.351595,2947.992229,3328.42449,7278.077607,5563.962438
ID-2595,118.2361531,50.26249772,41.24172081,38.95210291,58.63660649
ID-2596,369.569483,1824.799971,673.8602597,1251.978745,1628.204187
ID-2597,0,0,0,0,0
ID-2598,142.8989982,607.6045797,330.8212154,426.3906161,694.4144393
ID-2599,0,0,0,0,0
ID-2600,1021.36459,4583.533631,2808.583008,3872.127563,4738.199759
ID-2601,0,0,0,0,0
ID-2602,1577.137228,12433.71021,16336.71656,13940.80709,10875.64583
ID-2603,57.85351875,547.3212149,274.4449058,331.2109114,234.1199779
ID-2604,270.6138891,457.166669,260.30739,388.6109332,176.0559543
ID-2605,50.59971364,163.6570401,276.9627489,213.1446365,61.25463234
ID-2606,1560.667541,3408.450105,1535.117849,4095.906364,1573.806518
ID-2607,1877.346683,3665.278413,2273.155276,4930.362426,2736.277242
ID-2608,274.8721172,753.7443961,1336.331332,1331.198785,779.1786432
ID-2609,52.30592106,3253.104024,3682.538625,2104.836465,3050.924217
ID-2610,0,0,23.3119225,0,0
ID-2611,19.42102194,23.85800536,23.03696317,28.47834139,21.01809464
ID-2612,1135.517103,3131.595513,3481.17091,2873.035826,3773.208141
ID-2613,2584.406394,5266.231022,3085.769863,4419.486255,6739.644297
ID-2614,2080.613304,1618.915618,1870.808392,3782.919145,1038.7515
ID-2615,6.575475346,6.96586585,8.038192742,7.12219786,3.889446261
ID-2616,0,0,0,0,0
ID-2617,0,0,0,0,0
ID-2618,0,0,0,0,0
ID-2619,0,0,0,0,0
ID-2620,0,0,0,0,5.88779094
ID-2621,692.5939766,1958.245657,2162.496286,4287.320729,4919.92869
ID-2622,739.4230682,1619.279256,684.5564543,739.224353,849.3558987
ID-2623,5366.092424,2095.62461,572.3652576,273.7867974,706.5349127
ID-2624,1354.200883,1182.484106,595.3566739,698.6896843,597.3431535
ID-2625,13349.58904,20570.5812,14370.19864,15207.70711,20241.41624
ID-2626,10190.07595,15216.50579,7973.181147,7289.573481,13128.30185
ID-2627,31.35584089,52.71843048,51.6001428,60.70451641,54.32364462
ID-2628,3.307278399,49.38922225,21.7719435,13.95834731,16.11927576
ID-2629,5.97548081,133.4755701,20.24744442,96.67924134,26.86822908
ID-2630,10773.61082,23269.59795,5625.031501,11276.37149,4812.466212
ID-2631,15609.67854,34200.72757,6967.674613,16558.81578,6513.488074
ID-2632,60.33940687,22.87501835,21.35500299,3.561948872,4.834121257
ID-2633,78.79098268,95.56402164,107.8176416,392.2414934,177.138396
ID-2634,388.9042094,1393.641982,1006.297988,633.620874,882.2854723
ID-2635,0,10.5180527,4.52065583,23.24604884,8.998322002
ID-2636,2.095629518,15.75648114,9.611285331,6.059323979,5.568027415
ID-2637,0,68.26001546,22.00360032,32.32759561,14.59931835
ID-2638,1074.6564,1824.882143,942.5567406,1466.991725,1799.6644
ID-2639,22.03943571,86.87638331,74.67888592,68.57368766,43.35555146
ID-2640,157.0309795,162.8932187,70.01145555,61.7163189,80.51745272
ID-2641,782.2277847,702.6278327,554.0628802,668.2720156,673.1400985
ID-2642,449.5126576,305.273958,367.9490942,182.2917197,187.3579188
ID-2643,152.9641788,386.8067543,366.726672,35.91955068,1057.639507
ID-2644,41.95969492,55.13308941,71.08855487,0,120.5379618
ID-2645,204.3687309,1985.090043,3589.538554,5022.604489,10175.07207
ID-2646,107.4789815,1092.615314,1590.9092,1133.477341,165.3291696
ID-2647,1145.499671,1310.023463,763.7082943,1194.639356,906.1310256
ID-2648,196.0103006,132.1630087,72.09690317,129.9982036,94.22255105
ID-2649,0,0,0,0,0
ID-2650,0,15.06639981,38.85320416,7.135370203,25.77897655
ID-2651,31.04335152,407.8952143,333.0951528,70.83160177,180.2956469
ID-2652,0,57.38525809,0,0,0
ID-2653,12.78946612,7.139517295,8.70013846,13.24426575,4.852032045
ID-2654,4.163614577,2.940862331,2.847150765,3.249813979,1.6434109
ID-2655,1813.107446,2608.477069,1044.271497,1877.94866,1628.696282
ID-2656,2646.724312,2770.131448,1227.462381,2603.531925,1206.951852
ID-2657,150.9633741,20461.74228,14746.10198,5633.265337,7680.316249
ID-2658,762.7130561,1346.665286,686.4793657,1394.203234,750.1971826
ID-2659,1397.879466,1257.851225,589.7717145,1306.50458,1149.477954
ID-2660,1385.471246,14790.02554,4436.24671,11203.8691,10924.24411
ID-2661,16.9703655,62.43516081,28.75137108,80.25864404,19.07644264
ID-2662,141.4197125,131.6217428,269.5441039,513.3502451,145.7228258
ID-2663,160.5304845,308.8611961,437.0985468,1134.523862,464.0215778
ID-2664,7.737753717,6.38819173,6.561393859,4.573817076,5.416260394
ID-2665,0,0,0,0,0
ID-2666,0,0,0,0,0
ID-2667,217.3034607,700.2201179,937.9258249,399.2326645,622.3107814
ID-2668,157.7373716,3244.68441,2101.061733,880.0289917,1919.872753
ID-2669,139.8126703,289.9901499,245.9476503,228.0075115,398.0280489
ID-2670,438.8887629,1134.136234,3048.636761,1577.98302,1896.680792
ID-2671,624.1973517,858.6116121,685.7367241,1280.593912,1008.639496
ID-2672,1251.826344,2298.648998,2511.30803,821.3603922,1295.314007
ID-2673,59.30504072,263.7429988,247.3236222,187.3610111,117.9457475
ID-2674,309.9218908,495.3446154,1325.446216,770.6994846,844.5576888
ID-2675,0,0,0,0,0
ID-2676,4406.234185,11507.50094,3973.850217,5076.510098,5048.444285
ID-2677,19.50616724,256.3019738,503.9751827,157.798302,372.7580747
ID-2678,12.8563375,67.57052035,76.23469605,32.00105424,21.67777573
ID-2679,132.1966878,1050.280914,661.4898781,394.0999398,608.2344031
ID-2680,178.3118114,1409.80015,979.2133629,669.5872763,884.7045864
ID-2681,1298.646872,1583.993082,1218.427006,1352.23967,895.6622461
ID-2682,9472.802381,246.7431706,117.833488,86.56022869,398.7289241
ID-2683,1.831365047,6.21168539,5.26740473,9.978344086,3.171747039
ID-2684,2584.123837,760.168354,620.7682392,536.0176586,325.166636
ID-2685,45.85819256,57.49971864,157.9798431,102.9297053,127.3759398
ID-2686,2849.345318,3929.726281,11198.83651,7235.793932,9184.953866
ID-2687,1411.789981,597.7834545,449.6225052,510.0423347,667.6754925
ID-2688,443.3269639,726.5728986,1267.96777,634.8074299,460.8354122
ID-2689,130.1061355,263.862882,91.04600842,105.603479,165.3291696
ID-2690,0,0,0,0,0
ID-2691,25.6018445,14.41698602,30.98208091,40.96686685,4.111302294
ID-2692,1840.292882,999.0784081,1614.930908,1158.895322,1195.37449
ID-2693,1382.770522,2367.470824,1153.604395,3057.285904,1018.587833
ID-2694,1677.752044,2795.73028,1753.398009,4248.139951,1430.733198
ID-2695,932.5299854,1981.455333,2832.437052,2985.128045,1119.088343
ID-2696,141.4197125,266.1730633,356.1543715,309.1993755,305.0512225
